function_start,function_end,role,instruction_addr,word,opcode,disassembly,family,edge_test_status,test_evidence
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA78,0x4BE56B6A,vmul.xyzw,"vmul.xyzw $vf13, $vf13, $vf5",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA7C,0x4BE652A8,vadd.xyzw,"vadd.xyzw $vf10, $vf10, $vf6",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA80,0x4BE75AE8,vadd.xyzw,"vadd.xyzw $vf11, $vf11, $vf7",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA84,0x4BE86328,vadd.xyzw,"vadd.xyzw $vf12, $vf12, $vf8",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA88,0x4BE96B68,vadd.xyzw,"vadd.xyzw $vf13, $vf13, $vf9",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA8C,0xF8EAFFC0,sqc2,"sqc2 $vf10, -0x40($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA90,0xF8EBFFD0,sqc2,"sqc2 $vf11, -0x30($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA94,0xF8ECFFE0,sqc2,"sqc2 $vf12, -0x20($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBA9C,0xF8EDFFF0,sqc2,"sqc2 $vf13, -0x10($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAD0,0xC4E00000,lwc1,"lwc1 $f0, 0x0($a3)",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAD4,0xE7200028,swc1,"swc1 $f0, 0x28($t9)",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAD8,0xC4E10004,lwc1,"lwc1 $f1, 0x4($a3)",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBADC,0xE721002C,swc1,"swc1 $f1, 0x2C($t9)",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAE0,0xC4E00008,lwc1,"lwc1 $f0, 0x8($a3)",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAE4,0xE7200030,swc1,"swc1 $f0, 0x30($t9)",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAE8,0xC4E1000C,lwc1,"lwc1 $f1, 0xC($a3)",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAF0,0xE7210034,swc1,"swc1 $f1, 0x34($t9)",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAF4,0x7BB000D0,lq,"lq $s0, 0xD0($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAF8,0x7BB100C0,lq,"lq $s1, 0xC0($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBAFC,0x7BB200B0,lq,"lq $s2, 0xB0($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBB00,0x7BB300A0,lq,"lq $s3, 0xA0($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBB04,0x7BB40090,lq,"lq $s4, 0x90($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBB08,0x7BB50080,lq,"lq $s5, 0x80($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBB0C,0x7BB60070,lq,"lq $s6, 0x70($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBB10,0x7BB70060,lq,"lq $s7, 0x60($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CB538,0x003CBB28,voice path candidate; PINTEH,0x003CBB14,0x7BBE0050,lq,"lq $fp, 0x50($sp)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBB80,0x44086000,mfc1,"mfc1 $t0, $f12",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBB88,0x48A80800,qmtc2.ni,"qmtc2.ni $t0, $vf1",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBB9C,0xD8C20000,lqc2,"lqc2 $vf2, 0x0($a2)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBA0,0xD8C30010,lqc2,"lqc2 $vf3, 0x10($a2)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBA4,0xD8C40020,lqc2,"lqc2 $vf4, 0x20($a2)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBA8,0xD8C50030,lqc2,"lqc2 $vf5, 0x30($a2)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBAC,0xD8E60000,lqc2,"lqc2 $vf6, 0x0($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBB0,0xD8E70010,lqc2,"lqc2 $vf7, 0x10($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBB4,0xD8E80020,lqc2,"lqc2 $vf8, 0x20($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBB8,0xD8E90030,lqc2,"lqc2 $vf9, 0x30($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBBC,0x4BE11098,vmulx.xyzw,"vmulx.xyzw $vf2, $vf2, $vf1x",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBC0,0x4BE118D8,vmulx.xyzw,"vmulx.xyzw $vf3, $vf3, $vf1x",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBC4,0x4BE12118,vmulx.xyzw,"vmulx.xyzw $vf4, $vf4, $vf1x",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBC8,0x4BE12958,vmulx.xyzw,"vmulx.xyzw $vf5, $vf5, $vf1x",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBCC,0x4BE231A8,vadd.xyzw,"vadd.xyzw $vf6, $vf6, $vf2",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBD0,0x4BE339E8,vadd.xyzw,"vadd.xyzw $vf7, $vf7, $vf3",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBD8,0x4BE44228,vadd.xyzw,"vadd.xyzw $vf8, $vf8, $vf4",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBDC,0x4BE54A68,vadd.xyzw,"vadd.xyzw $vf9, $vf9, $vf5",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBE0,0xF8E60000,sqc2,"sqc2 $vf6, 0x0($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBE4,0xF8E70010,sqc2,"sqc2 $vf7, 0x10($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBE8,0xF8E80020,sqc2,"sqc2 $vf8, 0x20($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003CBB28,0x003CBC00,VU0 mix callback container; entry 0x3CBB78,0x003CBBEC,0xF8E90030,sqc2,"sqc2 $vf9, 0x30($a3)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C03E0,0x700074E9,pnor,"pnor $t6, $zero, $zero",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C03E4,0x700E707E,psrlw,"psrlw $t6, $t6, 1",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C03EC,0x78860000,lq,"lq $a2, 0x0($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C03F0,0x78870040,lq,"lq $a3, 0x40($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C03F4,0x78880080,lq,"lq $t0, 0x80($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C03F8,0x788900C0,lq,"lq $t1, 0xC0($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C03FC,0x70CE3489,pand,"pand $a2, $a2, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0400,0x70EE3C89,pand,"pand $a3, $a3, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0404,0x710E4489,pand,"pand $t0, $t0, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0408,0x712E4C89,pand,"pand $t1, $t1, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C040C,0x788A0010,lq,"lq $t2, 0x10($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0410,0x788B0050,lq,"lq $t3, 0x50($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0414,0x788C0090,lq,"lq $t4, 0x90($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0418,0x788D00D0,lq,"lq $t5, 0xD0($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C041C,0x714E5489,pand,"pand $t2, $t2, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0420,0x716E5C89,pand,"pand $t3, $t3, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0424,0x718E6489,pand,"pand $t4, $t4, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0428,0x71AE6C89,pand,"pand $t5, $t5, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C042C,0x70CA30C8,pmaxw,"pmaxw $a2, $a2, $t2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0430,0x70EB38C8,pmaxw,"pmaxw $a3, $a3, $t3",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0434,0x710C40C8,pmaxw,"pmaxw $t0, $t0, $t4",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0438,0x712D48C8,pmaxw,"pmaxw $t1, $t1, $t5",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C043C,0x788A0020,lq,"lq $t2, 0x20($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0440,0x788B0060,lq,"lq $t3, 0x60($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0444,0x788C00A0,lq,"lq $t4, 0xA0($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0448,0x788D00E0,lq,"lq $t5, 0xE0($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C044C,0x714E5489,pand,"pand $t2, $t2, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0450,0x716E5C89,pand,"pand $t3, $t3, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0454,0x718E6489,pand,"pand $t4, $t4, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0458,0x71AE6C89,pand,"pand $t5, $t5, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C045C,0x70CA30C8,pmaxw,"pmaxw $a2, $a2, $t2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0460,0x70EB38C8,pmaxw,"pmaxw $a3, $a3, $t3",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0464,0x710C40C8,pmaxw,"pmaxw $t0, $t0, $t4",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0468,0x712D48C8,pmaxw,"pmaxw $t1, $t1, $t5",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C046C,0x788A0030,lq,"lq $t2, 0x30($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0470,0x788B0070,lq,"lq $t3, 0x70($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0474,0x788C00B0,lq,"lq $t4, 0xB0($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0478,0x788D00F0,lq,"lq $t5, 0xF0($a0)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C047C,0x714E5489,pand,"pand $t2, $t2, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0480,0x716E5C89,pand,"pand $t3, $t3, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0484,0x718E6489,pand,"pand $t4, $t4, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0488,0x71AE6C89,pand,"pand $t5, $t5, $t6",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C048C,0x70CA30C8,pmaxw,"pmaxw $a2, $a2, $t2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0490,0x70EB38C8,pmaxw,"pmaxw $a3, $a3, $t3",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0494,0x710C40C8,pmaxw,"pmaxw $t0, $t0, $t4",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0498,0x712D48C8,pmaxw,"pmaxw $t1, $t1, $t5",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C049C,0x70E65488,pextlw,"pextlw $t2, $a3, $a2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04A0,0x70E63CA8,pextuw,"pextuw $a3, $a3, $a2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04A4,0x71285C88,pextlw,"pextlw $t3, $t1, $t0",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04A8,0x71284CA8,pextuw,"pextuw $t1, $t1, $t0",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04AC,0x716A3389,pcpyld,"pcpyld $a2, $t3, $t2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04B0,0x714B43A9,pcpyud,"pcpyud $t0, $t2, $t3",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04B4,0x71275389,pcpyld,"pcpyld $t2, $t1, $a3",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04B8,0x70E95BA9,pcpyud,"pcpyud $t3, $a3, $t1",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04BC,0x70C830C8,pmaxw,"pmaxw $a2, $a2, $t0",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04C0,0x714B50C8,pmaxw,"pmaxw $t2, $t2, $t3",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04C8,0x70CA30C8,pmaxw,"pmaxw $a2, $a2, $t2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04D0,0x7CA60000,sq,"sq $a2, 0x0($a1)",EE 128-bit memory,untested,No EE LQ/SQ alignment edge test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04F0,0x44066000,mfc1,"mfc1 $a2, $f12",COP1,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04F4,0x48A62800,qmtc2.ni,"qmtc2.ni $a2, $vf5",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C04F8,0xD8810000,lqc2,"lqc2 $vf1, 0x0($a0)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0500,0xD8820010,lqc2,"lqc2 $vf2, 0x10($a0)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0504,0x700A56E9,pcpyh,"pcpyh $t2, $t2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0508,0xD8830020,lqc2,"lqc2 $vf3, 0x20($a0)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C050C,0x714A5389,pcpyld,"pcpyld $t2, $t2, $t2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0510,0xD8840030,lqc2,"lqc2 $vf4, 0x30($a0)",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0514,0x4BE50858,vmulx.xyzw,"vmulx.xyzw $vf1, $vf1, $vf5x",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0518,0x4BE51098,vmulx.xyzw,"vmulx.xyzw $vf2, $vf2, $vf5x",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C051C,0x4BE518D8,vmulx.xyzw,"vmulx.xyzw $vf3, $vf3, $vf5x",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0520,0x4BE52118,vmulx.xyzw,"vmulx.xyzw $vf4, $vf4, $vf5x",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0524,0x4BE1097C,vftoi0.xyzw,"vftoi0.xyzw $vf1, $vf1",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0528,0x4BE2117C,vftoi0.xyzw,"vftoi0.xyzw $vf2, $vf2",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C052C,0x4BE3197C,vftoi0.xyzw,"vftoi0.xyzw $vf3, $vf3",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0530,0x4BE4217C,vftoi0.xyzw,"vftoi0.xyzw $vf4, $vf4",COP2/VU0,tested,ps2_fpu_cop2_audit_tests.cpp
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0534,0x48260800,qmfc2.ni,"qmfc2.ni $a2, $vf1",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0538,0x48271000,qmfc2.ni,"qmfc2.ni $a3, $vf2",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C053C,0x48281800,qmfc2.ni,"qmfc2.ni $t0, $vf3",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0540,0x48292000,qmfc2.ni,"qmfc2.ni $t1, $vf4",COP2/VU0,untested,No matching PCSX2 edge-input semantics test found
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0544,0x70E635C8,ppach,"ppach $a2, $a3, $a2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C0548,0x712845C8,ppach,"ppach $t0, $t1, $t0",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
0x003C03E0,0x003C0564,MMI pack/level candidate; tag-1 link unproven,0x003C054C,0x70CA3489,pand,"pand $a2, $a2, $t2",MMI,untested,No PCSX2 edge-input semantics test found; codegen/decoder tests do not qualify
